id_metier,gabarit_id,lieu_id,code_sages,statut,remarques
MOB-000596,10,12,754D149,en_maintenance,
MOB-000597,5,6,756B143,au_rebut,
MOB-000598,26,15,7574B01,dispo_reemploi,
MOB-000599,16,1,7554B07,au_rebut,
MOB-000600,3,14,7560251,au_rebut,
MOB-000601,12,5,7584B06,en_service,
MOB-000602,13,11,754D146,en_maintenance,
MOB-000603,26,12,7550401,en_maintenance,
MOB-000604,1,11,7560150021,en_service,
MOB-000605,27,4,7560355021,en_maintenance,
MOB-000606,24,2,7577P32600,en_maintenance,
MOB-000607,4,15,7584B02,en_maintenance,
MOB-000608,10,6,7560E12,au_rebut,
MOB-000609,24,13,754C144,dispo_reemploi,
MOB-000610,22,1,7550351,en_maintenance,
MOB-000611,27,6,7560102,en_maintenance,
MOB-000612,12,6,7564P61,au_rebut,
MOB-000613,23,5,7544B15,dispo_reemploi,
MOB-000614,2,2,7577P32600,dispo_reemploi,
MOB-000615,3,6,7560E11,en_service,
MOB-000616,7,6,758B346100,au_rebut,
MOB-000617,6,6,7560E12,en_maintenance,
MOB-000618,5,15,7574B05101,dispo_reemploi,
MOB-000619,27,16,7587P33600,dispo_reemploi,
MOB-000620,15,11,7540E12,en_maintenance,
MOB-000621,13,3,7547P41600,en_service,
MOB-000622,22,13,754C144,en_service,
MOB-000623,7,15,756B140,au_rebut,
MOB-000624,26,12,7554B03,au_rebut,
MOB-000625,17,2,7570450,au_rebut,
MOB-000626,3,12,754D149,en_service,
MOB-000627,15,15,7577E40340,dispo_reemploi,
MOB-000628,17,17,7544R01,en_service,
MOB-000629,24,13,754F110,au_rebut,
MOB-000630,16,12,7550451,au_rebut,
MOB-000631,3,17,7544R01,au_rebut,
MOB-000632,23,1,754F113100,dispo_reemploi,
MOB-000633,14,13,754F115,en_maintenance,
MOB-000634,17,13,754C144,dispo_reemploi,
MOB-000635,26,1,7564B07,dispo_reemploi,
MOB-000636,1,7,7574B12101,dispo_reemploi,
MOB-000637,11,5,7574B08,dispo_reemploi,
MOB-000638,23,4,7567P34600,en_maintenance,
MOB-000639,19,12,7544121111,au_rebut,
MOB-000640,23,13,754D147100,au_rebut,
MOB-000641,23,12,7557E40,au_rebut,
MOB-000642,20,11,7540302,dispo_reemploi,
MOB-000643,4,13,754D148100,en_maintenance,
MOB-000644,21,10,7580481,en_service,
MOB-000645,20,9,7550251,en_maintenance,
MOB-000646,18,15,754B243,dispo_reemploi,
MOB-000647,20,15,7570103251,en_maintenance,
MOB-000648,12,13,754C143,en_maintenance,
MOB-000649,2,10,7584R01,dispo_reemploi,
MOB-000650,27,12,7554B05101,au_rebut,
MOB-000651,22,12,7550E10,dispo_reemploi,
MOB-000652,21,12,754D143,au_rebut,
MOB-000653,8,5,7577P33600,dispo_reemploi,
MOB-000654,27,17,7540500,au_rebut,
MOB-000655,2,1,7564B10,en_maintenance,
MOB-000656,18,11,7540E12,au_rebut,
MOB-000657,8,15,7580200,en_service,
MOB-000658,7,12,7544121111,dispo_reemploi,
MOB-000659,19,5,7584B06,en_service,
MOB-000660,10,13,754F114100,en_maintenance,
MOB-000661,6,6,7564P61,dispo_reemploi,
MOB-000662,11,14,7560203,au_rebut,
MOB-000663,16,11,7540352,en_maintenance,
MOB-000664,3,6,7560E11,dispo_reemploi,
MOB-000665,11,13,754D142,au_rebut,
MOB-000666,21,15,7587P32600,en_service,
MOB-000667,7,15,7580250021,en_maintenance,
MOB-000668,7,12,7550E13,au_rebut,
MOB-000669,22,15,7584R05100,au_rebut,
MOB-000670,11,11,7560150021,en_service,
MOB-000671,25,15,7570E10100,au_rebut,
MOB-000672,21,13,754C100101,en_maintenance,
MOB-000673,6,4,7560355021,en_maintenance,
MOB-000674,13,13,754C143,en_service,
MOB-000675,9,13,754C148,au_rebut,
MOB-000676,10,14,7560203,en_service,
MOB-000677,27,1,7554B07,en_service,
MOB-000678,16,1,7564B09,en_service,
MOB-000679,3,12,7550154,en_maintenance,
MOB-000680,19,6,756B142,au_rebut,
MOB-000681,23,13,754C246100,dispo_reemploi,
MOB-000682,19,10,7584R01,en_service,
MOB-000683,24,6,7567P39600,en_service,
MOB-000684,12,13,754C143,dispo_reemploi,
MOB-000685,15,11,7540302,en_service,
MOB-000686,19,1,7550301,dispo_reemploi,
MOB-000687,1,2,7574R05,dispo_reemploi,
MOB-000688,26,12,7550154,au_rebut,
MOB-000689,2,17,7540500,en_service,
MOB-000690,3,12,7550100,au_rebut,
MOB-000691,16,13,754C148,au_rebut,
MOB-000692,16,13,754D140,en_maintenance,
MOB-000693,15,1,7550351,en_service,
MOB-000694,22,12,B214P01260,en_service,
MOB-000695,16,13,754C200101,en_service,
MOB-000696,27,15,756B140,au_rebut,
MOB-000697,18,6,7564P61,en_maintenance,
MOB-000698,9,13,754C240,dispo_reemploi,
MOB-000699,17,3,7540651,en_maintenance,
MOB-000700,13,12,7550451,au_rebut,
MOB-000701,3,15,7577E40340,en_maintenance,
MOB-000702,25,10,7580401,en_maintenance,
MOB-000703,2,15,754B243,en_service,
MOB-000704,10,1,7564B06101,en_maintenance,
MOB-000705,5,14,7560251,dispo_reemploi,
MOB-000706,9,15,7584K03,dispo_reemploi,
MOB-000707,24,8,7549E24,dispo_reemploi,
MOB-000708,16,17,7547E40,au_rebut,
MOB-000709,11,14,7564R02,au_rebut,
MOB-000710,3,15,7584K04,au_rebut,
MOB-000711,2,5,7544B07101,en_maintenance,
MOB-000712,25,10,7584R01,en_service,
MOB-000713,21,13,754D141100,dispo_reemploi,
MOB-000714,17,5,7544B11,dispo_reemploi,
MOB-000715,12,8,7549E23001,au_rebut,
MOB-000716,8,14,7564R04,en_service,
MOB-000717,26,9,7550E11,dispo_reemploi,
MOB-000718,9,13,754C242101,en_maintenance,
MOB-000719,11,17,7547P40600,au_rebut,
MOB-000720,11,10,7580401,en_maintenance,
MOB-000721,17,5,7577P33600,en_maintenance,
MOB-000722,19,13,754C143,en_service,
MOB-000723,21,13,754D110100,au_rebut,
MOB-000724,3,1,7550E12,au_rebut,
MOB-000725,9,13,754F115,en_service,
MOB-000726,20,12,7550451,en_maintenance,
MOB-000727,27,1,7564B02,au_rebut,
MOB-000728,13,13,754D141100,au_rebut,
MOB-000729,5,11,754D146,au_rebut,
MOB-000730,3,12,7549E28,en_maintenance,
MOB-000731,7,17,7544R01,en_service,
MOB-000732,8,13,754D141100,au_rebut,
MOB-000733,15,10,7587P34600,au_rebut,
MOB-000734,5,12,7554B04,en_maintenance,
MOB-000735,19,6,7567P39600,en_service,
MOB-000736,3,6,754B246100,en_maintenance,
MOB-000737,27,17,7580234,en_service,
MOB-000738,19,16,7580301,au_rebut,
MOB-000739,1,5,7544B07101,en_maintenance,
MOB-000740,13,6,7567P39600,dispo_reemploi,
MOB-000741,5,9,7550E11,en_service,
MOB-000742,21,7,7577P34600,en_maintenance,
MOB-000743,8,17,7544P61,dispo_reemploi,
MOB-000744,14,13,754C140,dispo_reemploi,
MOB-000745,26,2,7570450,en_maintenance,
MOB-000746,2,13,754C143,en_maintenance,
MOB-000747,24,1,7564B09,au_rebut,
MOB-000748,10,5,7570355,en_service,
MOB-000749,7,1,7550301,au_rebut,
MOB-000750,17,12,7554B02,dispo_reemploi,
MOB-000751,5,11,754D144100,en_maintenance,
MOB-000752,6,16,7580381,en_maintenance,
MOB-000753,1,14,7560E14100,en_service,
MOB-000754,12,17,7540E13100,au_rebut,
MOB-000755,19,11,754D145100,en_service,
MOB-000756,10,1,7550E12,en_service,
MOB-000757,1,13,754C140,dispo_reemploi,
MOB-000758,11,15,7574B01,en_maintenance,
MOB-000759,12,13,754C240,au_rebut,
MOB-000760,13,15,7584R02,dispo_reemploi,
MOB-000761,6,13,754D142,en_maintenance,
MOB-000762,7,6,756B143,dispo_reemploi,
MOB-000763,5,5,7554R01,en_service,
MOB-000764,17,5,7544B14,en_service,
MOB-000765,26,15,7584R02,au_rebut,
MOB-000766,11,12,7550E13,au_rebut,
MOB-000767,8,15,754B245,dispo_reemploi,
MOB-000768,25,7,7577P34600,dispo_reemploi,
MOB-000769,19,12,7550E10,dispo_reemploi,
MOB-000770,21,13,754F115,au_rebut,
MOB-000771,22,13,754D110100,au_rebut,
MOB-000772,11,13,754D140,en_maintenance,
MOB-000773,17,6,7560135240,au_rebut,
MOB-000774,19,13,754C241,en_maintenance,
MOB-000775,2,2,7570450,en_service,
MOB-000776,16,15,7584B05101,au_rebut,
MOB-000777,9,17,7544R01,au_rebut,
MOB-000778,10,15,7577E40340,en_maintenance,
MOB-000779,23,1,7564B07,en_service,
MOB-000780,2,1,7550351,en_maintenance,
MOB-000781,8,6,756B144100,en_maintenance,
MOB-000782,14,17,7580234,dispo_reemploi,
MOB-000783,7,13,754C148,dispo_reemploi,
MOB-000784,14,13,754C148,au_rebut,
MOB-000785,6,15,7584K05101,en_service,
MOB-000786,18,10,7584R01,au_rebut,
MOB-000787,24,17,7540E13100,en_maintenance,
MOB-000788,15,9,7550251,en_maintenance,
MOB-000789,27,17,7540E13100,dispo_reemploi,
MOB-000790,17,5,7544B06,en_maintenance,
MOB-000791,14,16,7580381,en_maintenance,
MOB-000792,6,13,754C100101,en_maintenance,
MOB-000793,1,13,754C246100,en_maintenance,
MOB-000794,8,15,7584P61,dispo_reemploi,
MOB-000795,25,12,7554B03,au_rebut,
MOB-000796,18,17,7547E40,au_rebut,
MOB-000797,3,13,754D140,dispo_reemploi,
MOB-000798,26,11,7560150021,en_maintenance,
MOB-000799,2,6,7560135240,dispo_reemploi,
MOB-000800,18,12,7544121111,en_maintenance,
MOB-000801,22,12,7557P64600,dispo_reemploi,
MOB-000802,15,5,7574R02,en_maintenance,
MOB-000803,3,1,7564B05,en_service,
MOB-000804,27,1,7560305,en_service,
MOB-000805,23,1,7550301,dispo_reemploi,
MOB-000806,19,8,7549E23001,dispo_reemploi,
MOB-000807,20,6,756F110,en_service,
MOB-000808,20,12,7554B03,en_service,
MOB-000809,20,9,7550E11,en_service,
MOB-000810,15,12,B216G60100,en_service,
MOB-000811,16,1,7550351,en_maintenance,
MOB-000812,10,11,7540352,en_service,
MOB-000813,13,15,7580250021,en_maintenance,
MOB-000814,19,11,7540302,en_maintenance,
MOB-000815,17,7,7570302,en_maintenance,
MOB-000816,26,15,7584K03,au_rebut,
MOB-000817,25,7,7570302,en_service,
MOB-000818,10,10,7580401,en_service,
MOB-000819,2,11,7540352,en_maintenance,
MOB-000820,8,12,7550451,au_rebut,
MOB-000821,14,9,7550201,au_rebut,
MOB-000822,17,6,7560135240,dispo_reemploi,
MOB-000823,9,17,7547E40,en_maintenance,
MOB-000824,2,15,756B140,en_service,
MOB-000825,5,15,7584B02,en_service,
MOB-000826,22,8,7549E23001,en_maintenance,
MOB-000827,9,13,754C242101,en_maintenance,
MOB-000828,19,12,B216G60100,au_rebut,
MOB-000829,13,12,7550154,en_service,
MOB-000830,27,1,7550E12,en_service,
MOB-000831,9,11,7540E10,en_service,
MOB-000832,24,9,7557P31600,en_maintenance,
MOB-000833,23,6,754B242100,dispo_reemploi,
MOB-000834,22,5,7544B06,en_service,
MOB-000835,20,15,7584R02,dispo_reemploi,
MOB-000836,18,7,7577P34600,dispo_reemploi,
MOB-000837,2,1,7564B06101,en_service,
MOB-000838,6,1,7567E40,en_maintenance,
MOB-000839,22,11,7540352,en_service,
MOB-000840,20,12,7550401,dispo_reemploi,
MOB-000841,11,13,754C245,au_rebut,
MOB-000842,8,13,7549E27001,au_rebut,
MOB-000843,7,6,7560E12,au_rebut,
MOB-000844,12,14,7564R05,en_maintenance,
MOB-000845,24,16,7587P33600,en_service,
MOB-000846,7,5,7577P33600,en_service,
MOB-000847,7,11,7540E12,en_service,
MOB-000848,16,3,7540651,dispo_reemploi,
MOB-000849,23,12,7557P64600,en_service,
MOB-000850,12,5,7544B06,en_service,
MOB-000851,22,13,754C200101,en_service,
MOB-000852,10,13,754D110100,en_service,
MOB-000853,22,14,7567P32600,en_maintenance,
MOB-000854,3,12,7554121,dispo_reemploi,
MOB-000855,2,16,7580301,en_maintenance,
MOB-000856,12,1,7544B04,en_maintenance,
MOB-000857,2,6,754B212,au_rebut,
MOB-000858,3,12,754D143,au_rebut,
MOB-000859,13,15,7570103251,en_service,
MOB-000860,26,13,754D100101,en_service,
MOB-000861,24,11,7540E10,en_service,
MOB-000862,8,13,754C100101,au_rebut,
MOB-000863,16,15,7580200,au_rebut,
MOB-000864,12,1,7550301,en_maintenance,
MOB-000865,3,13,754C200101,en_service,
MOB-000866,18,13,754C240,en_service,
MOB-000867,21,10,7580481,en_service,
MOB-000868,8,13,754C140,au_rebut,
MOB-000869,22,6,756F110,dispo_reemploi,
MOB-000870,21,7,7574B12101,en_maintenance,
MOB-000871,21,14,7564R05,dispo_reemploi,
MOB-000872,12,17,7580234,au_rebut,
MOB-000873,22,15,7577E40340,en_service,
MOB-000874,11,13,754C145100,au_rebut,
MOB-000875,16,12,7557P64600,dispo_reemploi,
MOB-000876,3,5,7570355,au_rebut,
MOB-000877,9,14,7564R05,en_maintenance,
MOB-000878,15,13,754D148100,en_maintenance,
MOB-000879,1,12,7554B03,en_maintenance,
MOB-000880,8,5,7544B15,dispo_reemploi,
MOB-000881,16,13,754D141100,en_service,
MOB-000882,5,10,7549E26,en_maintenance,
MOB-000883,26,12,7550154,au_rebut,
MOB-000884,21,1,7564B07,au_rebut,
MOB-000885,10,11,754D146,en_maintenance,
MOB-000886,17,13,754C140,dispo_reemploi,
MOB-000887,7,13,754D110100,au_rebut,
MOB-000888,11,14,7567P32600,au_rebut,
MOB-000889,20,10,7580E12,au_rebut,
MOB-000890,22,6,7560E11,dispo_reemploi,
MOB-000891,10,15,758B345100,au_rebut,
MOB-000892,5,5,7544B11,en_service,
MOB-000893,5,1,7560305,au_rebut,
MOB-000894,14,10,7580401,au_rebut,
MOB-000895,12,11,754D144100,dispo_reemploi,
MOB-000896,8,12,7550451,au_rebut,
MOB-000897,20,1,7564B06101,en_service,
MOB-000898,1,15,7574R04100,au_rebut,
MOB-000899,2,1,7564B02,au_rebut,
MOB-000900,5,11,7540E12,au_rebut,
MOB-000901,7,6,756B144100,en_maintenance,
MOB-000902,2,1,7550301,dispo_reemploi,
MOB-000903,22,13,754C147100,en_service,
MOB-000904,10,13,754C246100,en_service,
MOB-000905,3,10,7587P34600,au_rebut,
MOB-000906,13,13,754D142,au_rebut,
MOB-000907,27,6,756B144100,dispo_reemploi,
MOB-000908,25,16,7580301,en_service,
MOB-000909,6,13,754C145100,en_maintenance,
MOB-000910,11,2,7574B06101,dispo_reemploi,
MOB-000911,12,14,7567P32600,en_service,
MOB-000912,10,13,754C200101,en_service,
MOB-000913,10,13,754D142,au_rebut,
MOB-000914,27,7,7570302,au_rebut,
MOB-000915,10,1,7564B01,en_service,
MOB-000916,14,5,7544B06,en_maintenance,
MOB-000917,18,13,7549E27001,en_service,
MOB-000918,15,6,7560100,au_rebut,
MOB-000919,6,12,7554121,au_rebut,
MOB-000920,9,13,754C148,en_maintenance,
MOB-000921,12,15,754B244100,en_maintenance,
MOB-000922,9,15,7584R04100,en_service,
MOB-000923,15,8,7549E24,dispo_reemploi,
MOB-000924,27,13,754D141100,en_service,
MOB-000925,15,12,7550100,dispo_reemploi,
MOB-000926,20,15,7584R02,au_rebut,
MOB-000927,17,1,7544B04,au_rebut,
MOB-000928,4,13,754D148100,en_service,
MOB-000929,23,13,754C242101,au_rebut,
MOB-000930,9,11,7540E10,en_maintenance,
MOB-000931,1,1,7564B01,en_maintenance,
MOB-000932,8,5,7544B07101,au_rebut,
MOB-000933,3,14,7564R04,en_service,
MOB-000934,23,13,754C141,en_maintenance,
MOB-000935,2,15,7584R04100,dispo_reemploi,
MOB-000936,12,12,7549E28,en_maintenance,
MOB-000937,13,15,754B244100,en_maintenance,
MOB-000938,11,1,7567E40,au_rebut,
MOB-000939,19,2,7577P32600,dispo_reemploi,
MOB-000940,12,15,7584B02,dispo_reemploi,
MOB-000941,1,12,7554B05101,en_maintenance,
MOB-000942,5,1,7567E40,en_service,
MOB-000943,23,3,7540601,en_maintenance,
MOB-000944,13,13,754C245,en_maintenance,
MOB-000945,27,5,7544B15,en_service,
MOB-000946,1,5,7544B06,dispo_reemploi,
MOB-000947,21,12,B216G60100,dispo_reemploi,
MOB-000948,13,13,754D147100,au_rebut,
MOB-000949,6,13,754C140,en_maintenance,
MOB-000950,5,6,7560135240,en_service,
MOB-000951,11,15,7584B02,dispo_reemploi,
MOB-000952,25,11,7540302,au_rebut,
MOB-000953,27,1,7564B05,au_rebut,
MOB-000954,1,1,7564B07,en_service,
MOB-000955,16,12,7550154,dispo_reemploi,
MOB-000956,12,17,7580234,dispo_reemploi,
MOB-000957,20,16,7584B07,dispo_reemploi,
MOB-000958,5,13,754F114100,en_maintenance,
MOB-000959,21,15,7587P32600,au_rebut,
MOB-000960,22,4,7567P34600,en_maintenance,
MOB-000961,11,15,7574B05101,en_maintenance,
MOB-000962,7,8,7549E24,au_rebut,
MOB-000963,21,5,7577P33600,en_maintenance,
MOB-000964,8,14,7567P32600,au_rebut,
MOB-000965,22,15,754B244100,au_rebut,
MOB-000966,7,6,7560100,dispo_reemploi,
MOB-000967,17,5,7544B07101,en_service,
MOB-000968,8,12,7550E13,dispo_reemploi,
MOB-000969,7,1,7564B10,dispo_reemploi,
MOB-000970,10,12,7554B02,au_rebut,
MOB-000971,26,12,B216G60100,au_rebut,
MOB-000972,14,15,7570103251,en_service,
MOB-000973,21,12,7554B05101,au_rebut,
MOB-000974,14,6,754B212,en_service,
MOB-000975,3,6,7560E11,au_rebut,
MOB-000976,27,15,7584R02,en_service,
MOB-000977,10,1,7564B10,en_service,
MOB-000978,2,17,7540500,en_maintenance,
MOB-000979,18,10,7587P34600,dispo_reemploi,
MOB-000980,24,13,754D141100,au_rebut,
MOB-000981,11,12,7554B04,en_service,
MOB-000982,20,5,7584B06,en_service,
MOB-000983,26,12,7544121111,en_maintenance,
MOB-000984,10,10,7549E26,en_maintenance,
MOB-000985,12,5,7574B09,au_rebut,
MOB-000986,11,13,754D142,au_rebut,
MOB-000987,25,6,756B142,en_maintenance,
MOB-000988,7,13,754C241,au_rebut,
MOB-000989,17,6,756F110,dispo_reemploi,
MOB-000990,25,13,754D147100,dispo_reemploi,
MOB-000991,11,13,754C147100,au_rebut,
MOB-000992,10,12,7550451,en_service,
MOB-000993,13,1,7550301,en_service,
MOB-000994,14,13,754D141100,au_rebut,
MOB-000995,6,13,754C148,dispo_reemploi,
MOB-000996,26,12,7554B02,en_maintenance,
MOB-000997,5,13,754D147100,en_maintenance,
MOB-000998,22,12,7554B03,au_rebut,
MOB-000999,14,5,7544B07101,au_rebut,
MOB-001000,3,13,754C144,en_maintenance,
MOB-001001,23,13,754C242101,au_rebut,
MOB-001002,25,6,7560102,au_rebut,
MOB-001003,13,1,7554B07,au_rebut,
MOB-001004,14,6,756B142,en_service,
MOB-001005,27,6,7560135240,dispo_reemploi,
MOB-001006,3,1,7564B02,en_service,
MOB-001007,26,6,7560100,dispo_reemploi,
MOB-001008,13,13,754C242101,en_service,
MOB-001009,21,17,7547P40600,au_rebut,
MOB-001010,13,15,754B245,au_rebut,
MOB-001011,27,13,754C148,en_maintenance,
MOB-001012,24,1,7560305,au_rebut,
MOB-001013,5,13,754C148,au_rebut,
MOB-001014,9,14,7560251,dispo_reemploi,
MOB-001015,10,13,754F110,en_maintenance,
MOB-001016,10,12,7550100,en_service,
MOB-001017,14,13,754C145100,en_service,
MOB-001018,5,2,7574B06101,en_service,
MOB-001019,18,7,7570302,en_maintenance,
MOB-001020,7,14,7560251,en_maintenance,
MOB-001021,23,2,7570E12100,au_rebut,
MOB-001022,7,1,7564B10,dispo_reemploi,
MOB-001023,2,12,7554B03,en_service,
MOB-001024,18,13,754D141100,en_service,
MOB-001025,16,1,7557P63600,en_service,
MOB-001026,9,15,7584P61,en_maintenance,
MOB-001027,9,13,754C240,au_rebut,
MOB-001028,7,15,7580250021,en_service,
MOB-001029,10,14,7560251,dispo_reemploi,
MOB-001030,18,12,7554B03,au_rebut,
MOB-001031,3,5,7584B06,en_service,
MOB-001032,12,13,754C147100,en_maintenance,
MOB-001033,12,5,7584B06,au_rebut,
MOB-001034,25,13,754D100101,en_service,
MOB-001035,1,5,7574R02,en_service,
MOB-001036,24,13,754C245,au_rebut,
MOB-001037,9,13,754C140,en_service,
MOB-001038,25,13,754D142,au_rebut,
MOB-001039,23,15,7570E10100,au_rebut,
MOB-001040,4,1,754F113100,au_rebut,
MOB-001041,12,14,7564R05,en_maintenance,
MOB-001042,16,6,7560E12,dispo_reemploi,
MOB-001043,11,12,7550E10,au_rebut,
MOB-001044,13,5,7544B01101,au_rebut,
MOB-001045,7,16,7580235,au_rebut,
MOB-001046,4,12,7550154,au_rebut,
MOB-001047,18,1,7564B05,au_rebut,
MOB-001048,2,13,754C100101,en_maintenance,
MOB-001049,23,17,7544R01,au_rebut,
MOB-001050,3,10,7580E12,en_maintenance,
MOB-001051,1,2,7574B06101,dispo_reemploi,
MOB-001052,19,7,7570E14100,en_service,
MOB-001053,14,15,7574B01,dispo_reemploi,
MOB-001054,10,12,7554B02,dispo_reemploi,
MOB-001055,10,10,7549E26,en_maintenance,
MOB-001056,4,15,7584R02,en_service,
MOB-001057,16,1,7554B07,dispo_reemploi,
MOB-001058,24,14,7567P32600,en_service,
MOB-001059,3,13,754C240,au_rebut,
MOB-001060,13,2,7570450,au_rebut,
MOB-001061,11,7,7577P34600,en_maintenance,
MOB-001062,14,2,7570400,au_rebut,
MOB-001063,2,13,754F111100,en_service,
MOB-001064,7,12,754D143,dispo_reemploi,
MOB-001065,15,6,758B344100,dispo_reemploi,
MOB-001066,19,13,754C143,en_maintenance,
MOB-001067,1,10,7580401,en_service,
MOB-001068,20,14,7560203,en_maintenance,
MOB-001069,6,10,7580E12,dispo_reemploi,
MOB-001070,9,15,754B243,au_rebut,
MOB-001071,24,6,758B346100,en_maintenance,
MOB-001072,6,12,7550E13,en_service,
MOB-001073,5,11,7560150021,au_rebut,
MOB-001074,1,6,754B246100,en_maintenance,
MOB-001075,23,2,7570400,au_rebut,
MOB-001076,27,17,7540500,dispo_reemploi,
MOB-001077,17,15,758B341,dispo_reemploi,
MOB-001078,5,15,754B244100,dispo_reemploi,
MOB-001079,16,11,754D145100,en_maintenance,
MOB-001080,17,6,756B142,en_maintenance,
MOB-001081,10,3,7540601,dispo_reemploi,
MOB-001082,18,13,754F115,en_service,
MOB-001083,21,14,7560203,en_maintenance,
MOB-001084,23,4,7560355021,au_rebut,
MOB-001085,11,14,7560E14100,en_maintenance,
MOB-001086,20,2,7577P32600,au_rebut,
MOB-001087,22,1,7564B07,en_maintenance,
MOB-001088,17,1,7554B07,en_service,
MOB-001089,15,15,7570103251,dispo_reemploi,
MOB-001090,22,1,7560305,en_service,
MOB-001091,11,9,7557P31600,en_maintenance,
MOB-001092,17,6,758B344100,en_maintenance,
MOB-001093,24,13,754D110100,au_rebut,
MOB-001094,5,15,7587P32600,au_rebut,
MOB-001095,9,1,7564B07,au_rebut,
MOB-001096,18,6,7560100,au_rebut,
MOB-001097,7,16,7580301,en_service,
MOB-001098,18,1,7564B02,en_maintenance,
MOB-001099,17,15,7584R04100,dispo_reemploi,
MOB-001100,17,1,7564B01,en_maintenance,
MOB-001101,7,7,7574B12101,en_service,
MOB-001102,7,15,758B341,au_rebut,
MOB-001103,19,6,758B344100,dispo_reemploi,
MOB-001104,12,5,7574R02,dispo_reemploi,
MOB-001105,25,12,B216G60100,en_service,
MOB-001106,22,17,7580234,en_service,
MOB-001107,23,6,756F110,en_service,
MOB-001108,25,6,7560135240,dispo_reemploi,
MOB-001109,27,7,7577P34600,au_rebut,
MOB-001110,8,3,7547P41600,dispo_reemploi,
MOB-001111,7,14,7560E14100,au_rebut,
MOB-001112,6,13,754F110,au_rebut,
MOB-001113,19,1,7557P63600,dispo_reemploi,
MOB-001114,3,12,754D149,en_service,
MOB-001115,18,13,754C245,en_maintenance,
MOB-001116,5,13,754D141100,dispo_reemploi,
MOB-001117,20,13,754D148100,au_rebut,
MOB-001118,25,17,7540500,en_maintenance,
MOB-001119,3,15,7584R02,dispo_reemploi,
MOB-001120,23,13,754C145100,au_rebut,
MOB-001121,6,11,7540E12,au_rebut,
MOB-001122,12,16,7580235,dispo_reemploi,
MOB-001123,8,15,7570153,en_maintenance,
MOB-001124,6,13,754C141,en_service,
MOB-001125,10,15,758B341,en_maintenance,
MOB-001126,20,13,754C242101,en_maintenance,
MOB-001127,18,15,7584R04100,au_rebut,
MOB-001128,21,15,7584B05101,en_service,
MOB-001129,18,2,7570251,dispo_reemploi,
MOB-001130,17,15,7570103251,en_service,
MOB-001131,22,3,7540601,dispo_reemploi,
MOB-001132,11,15,7584B05101,en_service,
MOB-001133,1,13,754C143,en_maintenance,
MOB-001134,22,2,7570400,en_service,
MOB-001135,25,15,754B245,en_service,
MOB-001136,25,12,754D149,dispo_reemploi,
MOB-001137,6,3,7547P41600,en_maintenance,
MOB-001138,16,15,754B245,au_rebut,
MOB-001139,6,13,754D100101,en_service,
MOB-001140,26,2,7570E12100,dispo_reemploi,
MOB-001141,26,5,7577P33600,au_rebut,
MOB-001142,6,12,7557E40,en_service,
MOB-001143,10,16,7580235,en_service,
MOB-001144,1,5,7570385,au_rebut,
MOB-001145,15,9,7550251,en_service,
MOB-001146,17,13,754C245,au_rebut,
MOB-001147,2,1,7550E12,au_rebut,
MOB-001148,8,5,7577P33600,en_maintenance,
MOB-001149,22,13,754D140,en_maintenance,
MOB-001150,11,15,7570103251,dispo_reemploi,
MOB-001151,26,1,7554B07,au_rebut,
MOB-001152,19,9,7550201,au_rebut,
MOB-001153,5,6,758B344100,au_rebut,
MOB-001154,24,6,756B142,en_maintenance,
MOB-001155,13,15,7587P32600,en_maintenance,
MOB-001156,17,13,754C242101,en_service,
MOB-001157,19,12,7550451,au_rebut,
